Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Tatli günler,Aram Gülyüz, , ,"
Comedy            ",(1969)
Talihsiz gelin,Nazmi Özer, , ,"
Drama            ",(1969)
Sürgünler,Savas Esici, , ,"
Drama            ",(1969)
Söyleyin anama aglamasin,Yavuz Figenli, , ,"
Drama            ",(1969)
Sokak kedisi,Muharrem Gürses, , ,"
Drama            ",(1969)
Sirvan,Kemal Kan, , ,"
Drama, Romance            ",(1969)
Sillik,Aram Gülyüz, , ,"
Drama            ",(1970)
Silahlar konusuyor,Nejat Okçugil, , ,"
Adventure            ",(1971)
Sevimli kabadayi,Kayahan Arikan, , ,"
Adventure            ",(1969)
Sevdigim adam,Mehmet Dinler, , ,"
Drama            ",(1969)
Sevdali gelin,Sirri Gültekin, , ,"
Romance            ",(1969)
Sen ola dügün sen ola,Ümit Utku, , , ,(1969)
Sahane intikam,Sirri Gültekin, , ,"
Comedy, Romance            ",(1969)
Katiller,Ilhan Engin, , ,"
Adventure            ",(1971)
Kara dutum,Sirri Gültekin, , ,"
Drama            ",(1970)
Kanunsuz kardesler,Nazmi Özer, , ,"
Adventure            ",(1970)
Kaderin esiriyiz,Yücel Uçanoglu, , ,"
Drama            ",(1972)
Iki belali adam,Cevat Okçugil, , ,"
Adventure            ",(1971)
Hedefte bes adam,Birsen Kaya, , ,"
Drama            ",(1972)
Günahsiz katiller,Nazmi Özer, , ,"
Drama            ",(1970)
Gizli ask,Nejat Okçugil, , ,"
Drama            ",(1971)
Askim kaderim oldu,Mehmet Bozkus, , ,"
Drama            ",(1972)
Kara kartal,Kemal Kan, , ,"
Adventure            ",(II) (1967)
Kirlangiç dönüsü,Oguz Gözen, , ,"
Drama            ",(2001)
Kardes ugruna,Oguz Gözen, , ,"
Drama            ",(2001)
Buruk sevinçler sokagi,Oguz Gözen, , ,"
Drama            ",(2001)
Sevdamsin benim,Oguz Gözen, , ,"
Drama            ",(2002)
Sahin,Nejat Gürsoy, , , ,(2002)
Yasamak istiyorum,Semih Evin, , ,"
Drama            ",(1967)
Kenar mahalle,Ugur Duru, , , ,(2002)
Elvanim,Oguz Gözen, , ,"
Drama            ",(2002)
Sazli damin kahpesi,Sirri Gültekin, , ,"
Drama            ",(1969)
Satilik gelin,Semih Evin, , ,"
Drama            ",(1969)
Sari çizmeli,Orhon M. Ariburnu, , ,"
Fantasy            ",(1969)
Sari kurdelem sari,Kemal Kan, , ,"
Drama, Romance            ",(1969)
Sapik,Yücel Uçanoglu, , ,"
Crime, Drama            ",(1969)
Sana aglamak yakismaz,Nazmi Özer, , ,"
Drama, Romance            ",(1969)
Sabrin sonu,Mehmet Aslan, , ,"
Romance            ",(1969)
Ne de olsa çocuk,Eris Akman, , ,"
Comedy            ",(2003)
Ask ve tabanca,Mehmet Aslan, , ,"
Adventure, Crime, Drama            ",(1970)
Ömür boyu,Natuk Baytan, , ,"
Romance            ",(1969)
Sabirtasi,Ümit Utku, , ,"
Drama            ",(1969)
Sabah olmasin,Nuri Ergün, , ,"
Drama            ",(1969)
Rüzgar hafiye,Cevat Okçugil, , ,"
Adventure            ",(1969)
Günahini ödeyen kadin,Yavuz Figenli, , ,"
Drama, Romance            ",(1969)
Günahini ödeyen adam,Ülkü Erakalin, , ,"
Drama            ",(1969)
Günahlarini kanlari ile ödediler,Süha Dogan, , ,"
Drama            ",(1969)
Gül Ayse,Abdurrahman Palay, , ,"
Drama, Romance            ",(1969)
Gurbette ölenler,Zafer Davutoglu, , ,"
Drama, Romance            ",(1969)
Gelin Aysem,Sirri Gültekin, , ,"
Drama, Romance            ",(1969)
Gel desen gelemem ki,Sirri Gültekin, , ,"
Drama, Romance            ",(1969)
Garibin mezarini tastan oyun,Kemal Kan, , ,"
Drama            ",(1969)
Garibanlar mahallesi,Çetin Inanç, , ,"
Drama            ",(1969)
Ada'da son gece,Cemal Gözütok, , , ,(1992)
Ölüme giden yol,Yücel Uçanoglu, , ,"
Drama            ",(1969)
Ölüm sart oldu,Çetin Inanç, , ,"
Adventure            ",(1969)
Osman Efe,Semih Evin, , ,"
Adventure            ",(1969)
Nisan yagmuru,Sirri Gültekin, , ,"
Drama, Romance            ",(1969)
Ninno,Semih Evin, , , ,(1969)
Namluda üç kursun,Natuk Baytan, , ,"
Adventure, Drama            ",(1969)
Mülteci Memet,Kayahan Arikan, , ,"
Romance            ",(1969)
Misir'dan gelen gelin,Osman F. Seden, , ,"
Romance            ",(1969)
Mini etekli kizlar,Nuri Akinci, , ,"
Comedy, Romance            ",(1969)
Mihracenin gözdesi,Yavuz Figenli, , ,"
Fantasy, Romance            ",(1969)
Mahallenin namusu,Yücel Uçanoglu, , ,"
Drama, Romance            ",(1969)
Kötü kader,Nisan Hançer, , ,"
Drama            ",(1969)
Acimasizlar,Tolga Akin, , , ,(1990)
Acimasiz dünya,Süheyl Egriboz, , , ,(1981)
Acilarin günlügü, , , ,"
Drama            ",(1988)
Köprüden geçti gelin,Yavuz Figenli, , ,"
Drama, Romance            ",(1969)
Korkunç takip,Yavuz Figenli, , ,"
Adventure, Drama            ",(1969)
Kirli yüzlü melek,Yücel Uçanoglu, , ,"
Drama            ",(1969)
Kibar Ali,Fehmi Tengiz, , , ,(1969)
Kinali keklik,Sirri Gültekin, , ,"
Drama, Romance            ",(1969)
Kardes kursunu,Nisan Hançer, , ,"
Drama            ",(1969)
Kardes kani,Zafer Davutoglu, , ,"
Drama            ",(1969)
Kara Efe,Nuri Akinci, , ,"
Adventure            ",(1969)
Kapicinin kizi,Ülkü Erakalin, , ,"
Drama, Romance            ",(1969)
Kanli sevda,Yavuz Figenli, , ,"
Drama            ",(1969)
Kanli safak,Bilge Olgaç, , ,"
Drama            ",(1969)
Kanli gelinlik,Yavuz Figenli, , ,"
Drama, Romance            ",(1969)
Kadin Paylasilmaz,Ilhan Engin, , ,"
Drama            ",(1971)
Kaderimsin,Nuri Ergün, , ,"
Drama, Romance            ",(1969)
Kadere boyun egdiler,Hüsnü Cantürk, , ,"
Drama, Romance            ",(1969)
Kaderden kaçilmaz,Yücel Uçanoglu, , ,"
Drama            ",(1969)
Izdirap sarkisi,Mehmet Dinler, , ,"
Drama, Romance            ",(1969)
Iki yetime,Ülkü Erakalin, , ,"
Drama            ",(1969)
Iki günahsiz kiz: Iki hikayeli film,Metin Erksan, , ,"
Drama            ",(1969)
Hedefte vurusanlar,Çetin Inanç, , ,"
Adventure, Crime            ",(1969)
Hayirsiz evlat,Kemal Kan, , ,"
Drama            ",(1969)
Hayat kurbani,Nuri Akinci, , ,"
Drama            ",(1969)
Çingene aski paprika,Mehmet Dinler, , ,"
Drama, Romance            ",(1969)
Çilgin soyguncular,Mümtaz Alpaslan, , ,"
Adventure            ",(1969)
Çile,Ugur Duru, , ,"
Drama, Romance            ",(1969)
Galatali Fatma,Ülkü Erakalin, , , ,(1969)
Esmerin tadi sarisinin adi,Orhan Elmas, , ,"
Comedy, Romance            ",(1969)
Eskiya aski,Semih Evin, , ,"
Adventure, Drama            ",(1969)
Emmioglu,Semih Evin, , ,"
Drama, Romance            ",(1969)
Ebu Müslim Horasani,Yilmaz Atadeniz, , ,"
Adventure, Drama            ",(1969)
Dönüsü olmayan yol,Yücel Hekimoglu, , ,"
Drama            ",(1969)
Dost hançeri,Nuri Ergün, , ,"
Drama, Romance            ",(1969)
Disi eskiya,Orhan Elmas, , ,"
Drama            ",(1969)
Dikenli hayat,Nisan Hançer, , ,"
Crime, Drama            ",(1969)
Daga çikan kiz,Orhan Elmas, , , ,(1969)
Cezalari ölümdü,Ferit Ceylan, , ,"
Drama            ",(1969)
Cehennem takibi,Mümtaz Alpaslan, , ,"
Adventure, Crime            ",(1969)
Büyük öç,Yilmaz Duru, , ,"
Drama            ",(1969)
Bu ne biçim hayat,Yavuz Figenli, , ,"
Drama, Romance            ",(1969)
Bogaziçi casuslari,Nejat Okçugil, , ,"
Adventure            ",(1969)
Bir vefasiz yar için,Nuri Ergün, , ,"
Drama, Romance            ",(1969)
Bir sevgili ugruna,Nazmi Özer, , ,"
Drama, Romance            ",(1969)
Bir sarkisin sen,Mehmet Aslan, , ,"
Romance            ",(1969)
Bir ask türküsü,Abdurrahman Palay, , ,"
Drama, Romance            ",(1969)
Beyaz mendilim,Kemal Kan, , ,"
Drama, Romance            ",(1969)
Ayri dünyalar,Turgut Demirag, , ,"
Drama            ",(1969)
Asyali disi cengaver,Kayahan Arikan, , ,"
Adventure, History            ",(1969)
Asrin krali,Çetin Inanç, , ,"
Adventure            ",(1974)
Ask yarisi,Süha Dogan, , ,"
Romance            ",(1969)
Ask yarasi derindir,Süha Dogan, , ,"
Drama, Romance            ",(1969)
Ask bu degil,Nuri Ergün, , ,"
Drama, Romance            ",(1969)
Ask avaresi,Suat Yusuf, , ,"
Drama, Romance            ",(1969)
Asilacak kadin,Savas Esici, , ,"
Drama            ",(1969)
Anadolu soygunu,Önder Yorgancilar, , ,"
Adventure            ",(1969)
Anadolu evliyalari,Sevket Aktunç, , ,"
Drama            ",(1969)
Ana yüregi,Çetin Karamanbey, , ,"
Drama            ",(1969)
Ana kalbi,Aram Gülyüz, , ,"
Drama            ",(1969)
Ana Mezari,Ümit Utku, , ,"
Drama, Romance            ",(1969)
Üç sevdali kiz,Sirri Gültekin, , ,"
Drama, Romance            ",(1968)
Üvey ana,Ülkü Erakalin, , ,"
Drama, Romance            ",(1967)
Zehirli çiçek,Mehmet Dinler, , ,"
Drama            ",(1967)
Yolsuz Mehmet,Asaf Tengiz, , ,"
Drama            ",(1967)
Yayla kizi Yildiz,Semih Evin, , ,"
Romance            ",(1967)
Yarali kus,Mehmet Aslan, , ,"
Drama            ",(1967)
Yanik kalpler,Duygu Sagiroglu, , ,"
Romance            ",(1967)
Vahsi ölüm,Veli Akbasli, , ,"
Adventure            ",(1967)
Utanç kapilari,T. Fikret Uçak, , ,"
Drama            ",(1967)
Turist Zehra,Kayahan Arikan, , ,"
Comedy            ",(1967)
Son kurban,Oksal Pekmezoglu, , , ,(1967)
Soför parçasi,Mehmet Aslan, , ,"
Drama            ",(1967)
Silahsiz dövüselim,Bilge Olgaç, , ,"
Adventure            ",(1967)
Sen benimsin,Ülkü Erakalin, , ,"
Romance            ",(1967)
Nemli gözler,Oksal Pekmezoglu, , ,"
Drama, Romance            ",(1967)
Namus belasi,Kemal Kan, , ,"
Drama            ",(1967)
Mühür gözlüm,Ülkü Erakalin, , ,"
Romance            ",(1967)
Merhamet,Osman F. Seden, , ,"
Drama            ",(1967)
Malazgirt kahramani Alpaslan,Muharrem Gürses, , ,"
Action, Adventure, History            ",(1967)
Külhanbeyler krali,Mümtaz Alpaslan, , ,"
Drama            ",(1967)
Korkunç yumruk,Cevat Okçugil, , ,"
Adventure            ",(1967)
Koca dagli,Kemal Kan, , ,"
Adventure            ",(1967)
Kizim duymasin,Semih Evin, , ,"
Drama            ",(1967)
Kizilciklar oldumu,Hulki Saner, , ,"
Drama, Romance            ",(1967)
Kizil tehlike,Nejat Saydam, , ,"
Adventure, Crime            ",(1967)
Kimsesizim,Nevzat Pesen, , ,"
Drama            ",(1967)
Eskiya Katircinin Definesi,Yavuz Yalinkiliç, , ,"
Adventure            ",(1967)
Kartal Efe,Kayahan Arikan, , ,"
Adventure            ",(1967)
Kara kartal,Nisan Hançer, , ,"
Adventure            ",(I) (1967)
Kanli takip,Yavuz Figenli, , ,"
Drama            ",(1967)
Kanli hayat,Ertem Göreç, , ,"
Drama            ",(1967)
Kan davasi,Ertem Göreç, , ,"
Drama            ",(1967)
Çakircali Efe Kamali Zeybege Karsi,Nuri Akinci, , ,"
Adventure            ",(1967)
Kamali Zeybegin intikami,Nuri Akinci, , ,"
Adventure            ",(1967)
Içli kiz Funda,Çetin Karamanbey, , ,"
Drama            ",(1967)
Imparator Atilla'nin demir yumrugu,Muharrem Gürses, , ,"
Adventure, History            ",(1967)
Imamin gazabi,Yavuz Yalinkiliç, , ,"
Drama            ",(1967)
Hesap günü,Nejat Okçugil, , ,"
Adventure            ",(1967)
Hayat acilari,Orhan Aykanat, , ,"
Drama            ",(1967)
Hak asiklari,Asaf Tengiz, , ,"
Drama            ",(1967)
Gençlik türküsü,Hulki Saner, , ,"
Romance            ",(1967)
Gecelerin krali,Nuri Ergün, , ,"
Romance, Crime, Drama            ",(1967)
Garibaniz abiler,Bilge Olgaç, , ,"
Adventure, Comedy            ",(1967)
Alli gelin,Orhan Elmas, , ,"
Drama, Romance            ",(1969)
Allah'in aslani Ali,Tunç Basaran, , , ,(1969)
Allah aski yaratti,Seyfi Havaeri, , ,"
Drama, Romance            ",(1969)
222 no'lu Dosya,Seyfi Havaeri, , ,"
Adventure            ",(1967)
Çildirtan dudaklar,Arsevir Alyanak, , ,"
Romance            ",(1967)
Çildirtan arzu,Nejat Saydam, , ,"
Drama            ",(1967)
Çelik bilek,Çetin Inanç, , ,"
Adventure            ",(1967)
Zorlu düsman,Natuk Baytan, , ,"
Adventure            ",(1966)
Zehirli kucak,Abdurrahman Palay, , ,"
Drama            ",(1966)
Zehirli hayat,Aram Gülyüz, , ,"
Drama, Romance            ",(I) (1966)
Zaloglu Rüstem,Muharrem Gürses, , ,"
Adventure, History            ",(1966)
Zalimler,Yilmaz Duru, , ,"
Drama            ",(1966)
Yumruklarin kanunu,Nisan Hançer, , ,"
Adventure            ",(1966)
Yigitler ölmezmis,Nazif Kurthan, , ,"
Drama            ",(1966)
Leyla,Ahmed Celal, , , ,(1927)
Istanbul'da istirap,Muhsin Ertugrul, , , ,(1922)
Erkek adam sözünde durur,Mehmet Aslan, , ,"
Drama            ",(1967)
Efenin intikami,Yavuz Yalinkiliç, , ,"
Drama            ",(1967)
Eceline susayanlar,Ertem Göreç, , ,"
Drama            ",(1967)
Ecelin geldi yavrum,Nejat Okçugil, , ,"
Adventure            ",(1967)
Dördü de seviyordu,Ülkü Erakalin, , ,"
Adventure, Drama, Romance            ",(1968)
Demir yumruklu üçler,Nisan Hançer, , ,"
Adventure            ",(1967)
Demir bilek,Aram Gülyüz, , ,"
Adventure, Crime            ",(1967)
Deli fisek,Aram Gülyüz, , , ,(1967)
Can yoldaslari,Halit Refig, , , ,(1966)
Bursa senfonisi,Nazim Hikmet, , , ,(1934)
Bozkurtlarin intikami,Cavit Yürüklü, , ,"
Adventure            ",(1967)
Bozkurtlar geliyor,Cavit Yürüklü, , ,"
Adventure            ",(1967)
Birakin yasayalim,Sirri Gültekin, , ,"
Drama            ",(1967)
Bir annenin gözyaslari,Sirri Gültekin, , ,"
Drama            ",(1967)
Beni Katil Yaptilar,Nisan Hançer, , ,"
Drama            ",(1967)
Ayrilik olmasaydi,Hüsnü Cantürk, , ,"
Romance            ",(1967)
Aslan yürekli Resat,Mehmet Aslan, , ,"
Adventure            ",(1967)
Askinla divaneyim,Mehmet Dinler, , ,"
Romance            ",(1967)
Askin merhameti yoktur,Hasim Turyan, , ,"
Drama, Romance            ",(1967)
Anadolu kizi,Hüsnü Cantürk, , ,"
Drama, Romance            ",(1967)
Ali'yi gördüm Ali'yi,Ümit Utku, , ,"
Drama            ",(1967)
Aksam yildizi,Semih Evin, , ,"
Adventure, Drama, Romance            ",(1967)
Ajan 14 yosmalar arasinda,Metin Yilmazbas, , ,"
Adventure            ",(1967)
Ah bu kadinlar,Kemal Inci, , ,"
Comedy            ",(1967)
Acilar ve arzular,Ahmet Hossöyler, , ,"
Drama            ",(1991)
Aci çekenler,Nejat Gürsoy, , ,"
Drama            ",(1987)
Aci zafer,Yilmaz Duru, , , ,(1996)
Aci zafer,Halit Refig, , , ,(1972)
Aci yumruk,Orhan Aykanat, , , ,(1973)
Aci yudum,Natuk Baytan, , ,"
Drama            ",(1972)
Aci yalan,Semih Evin, , ,"
Drama            ",(1969)
Aci ve atli günler,Arif Erkus, , , ,(1996)
Aci sevda,Melih Gülgen, , ,"
Drama            ",(1985)
Aci kader,Yücel Uçanoglu, , ,"
Drama            ",(1972)
Aci,Ümit Efekan, , ,"
Drama            ",(1984)
501 numarali hücre,Nusret Eraslan, , ,"
Drama            ",(1967)
Ömrümce agladim,Ülkü Erakalin, , ,"
Drama, Romance            ",(1967)
Öldüren ask,Aram Gülyüz, , ,"
Drama, Romance            ",(1969)
Sevda,Selahattin Burçkin, , ,"
Drama, Romance            ",(1968)
Nemli dudaklar,Ümit Utku, , ,"
Drama, Romance            ",(1967)
Kahraman delikanli,Aram Gülyüz, , , ,(1969)
Gülnaz Sultan,Osman F. Seden, , ,"
Drama            ",(1969)
Askim günahimdir,Nuri Ergün, , ,"
Drama, Romance            ",(1967)
Aska dönüs,Erdogan Tokatli, , , ,(1981)
Üç korkusuz arkadas,Halit Refig, , ,"
Drama, War            ",(1966)
Üsküdar'dan Topkapi'ya,Aram Gülyüz, , ,"
Comedy            ",(1966)
Ümit kurbanlari,Orhon M. Ariburnu, , ,"
Drama            ",(1966)
Yetimlerin türküsü,Ümit Utku, , ,"
Drama, Romance            ",(1966)
Yemin ettim bir kere,Orhan Elmas, , ,"
Drama            ",(1966)
Yarini olmayanlar,Kemal Kan, , ,"
Drama            ",(1966)
Vurguncular,Sinasi Önengüt, , ,"
Adventure            ",(1966)
Su testisi,Yavuz Yalinkiliç, , ,"
Drama            ",(1966)
Silahina sarilan adam,Sinasi Özonuk, , ,"
Adventure            ",(1966)
Sehzade Murat ve Gülnaz Sultan,Nuri Akinci, , ,"
Fantasy, Romance            ",(1966)
Ölüm yolculari,Nazmi Özer, , ,"
Adventure, Crime            ",(1966)
Ölüm yaklasiyor,Hicri Akbasli, , ,"
Drama            ",(1966)
Ölüm temizler,Hüsnü Cantürk, , ,"
Drama            ",(1966)
Ölüm busesi,Semih Evin, , ,"
Adventure            ",(1966)
Ölmek var dönmek yok,Cevat Okçugil, , ,"
Adventure, Crime            ",(1966)
Ölmek mi yasamak mi,Türker Inanoglu, , ,"
Drama, Romance            ",(1966)
Silahlar patlayinca,Orhan Elmas, , ,"
Drama            ",(1966)
Sevgilim artist olunca,Atif Yilmaz, , ,"
Romance            ",(1966)
Severek dögüsenler,Adnan Saner, , ,"
Adventure, War            ",(1966)
Sevda çiçegim,Kemal Kan, , ,"
Romance            ",(1966)
Seher vakti,Mehmet Bozkus, , ,"
Drama, Romance            ",(1966)
Sari gül,Mehmet Aslan, , ,"
Romance            ",(1966)
Pembe kadin,Atif Yilmaz, , ,"
Drama            ",(1966)
Para kadin ve silah,Yilmaz Atadeniz, , ,"
Drama            ",(1966)
Oduncunun çocuklari,Nuran Sener, , ,"
Comedy, Fantasy            ",(1966)
Nikahsizlar,Bilge Olgaç, , ,"
Drama            ",(1966)
Nefesini kesecegim,Cahit Günal, , ,"
Adventure            ",(1966)
Namus borcu,Semih Evin, , ,"
Drama, Romance            ",(1966)
Mezarini hazirla,Yücel Uçanoglu, , ,"
Adventure, Drama            ",(1966)
Meydan köpegi,Yilmaz Duru, , ,"
Drama            ",(1966)
Mahzun gönüller,Orhan Elmas, , ,"
Drama, Romance            ",(1966)
Korkusuz adam,Mehmet Aslan, , ,"
Adventure            ",(1966)
Korkunç arzu,Cevat Okçugil, , ,"
Adventure            ",(1966)
Konforlu Necla,Aram Gülyüz, , ,"
Adventure            ",(1966)
Koca Yusuf,Çetin Karamanbey, , ,"
Drama            ",(1966)
Kirik saz,Abdurrahman Palay, , ,"
Drama, Romance            ",(1966)
Kiran kirana,Mehmet Dinler, , ,"
Adventure            ",(1966)
Kir atli efe,Nuri Akinci, , ,"
Drama, Romance            ",(1966)
Kenar mahalle,Seyfi Havaeri, , ,"
Drama            ",(1966)
Kartal yavrusu Hamido,Ümit Utku, , ,"
Adventure, Drama            ",(1966)
Karacaoglan,Nuri Akinci, , ,"
Drama            ",(1966)
Kara tren,Ülkü Erakalin, , ,"
Drama, Romance            ",(1966)
Kara Fatma,Nuri Akinci, , ,"
Drama, War            ",(1966)
Kanunsuz yol,Tunç Basaran, , ,"
Drama            ",(1966)
Kanunsuz daglar,Nuri Akinci, , ,"
Adventure, Crime            ",(1966)
Kanli pazar,Semih Evin, , ,"
Drama            ",(1966)
Kanli mezar,Duygu Sagiroglu, , ,"
Adventure            ",(1966)
Kanli hidrellez,Yavuz Yalinkiliç, , ,"
Drama            ",(1966)
Kan ve kursun,Cevat Okçugil, , ,"
Adventure, Crime            ",(1966)
Kalpsiz,Nejat Saydam, , ,"
Drama            ",(1966)
Kaldirim melegi,Semih Evin, , ,"
Drama            ",(1966)
Kahramanlar köyü,Kemal Kan, , ,"
Drama, War            ",(1966)
Kadinlar dövülmez,Mümtaz Alpaslan, , ,"
Adventure            ",(1966)
Kadin kahramanlarimiz,Nuri Akinci, , ,"
Drama, War            ",(1966)
Kadin avcilari,Turgut Demirag, , ,"
Comedy            ",(1966)
Kaderde birlesenler,Nuri Ergün, , ,"
Drama, Romance            ",(1966)
Izmirin kavaklari: Çavdarli Murat,Sirri Gültekin, , ,"
Adventure            ",(1966)
Islamoglu,Kemal Kan, , ,"
Adventure            ",(1966)
Intikam yemini,Mehmet Aslan, , ,"
Drama            ",(1966)
Ihtiras kurbanlari,Yücel Uçanoglu, , ,"
Drama            ",(1966)
Idam mahkumu,Türker Inanoglu, , ,"
Drama            ",(1966)
Ibrahim Ethem ilahi davet,T. Fikret Uçak, , ,"
Drama            ",(1966)
Hizir Efe,Mehmet Aslan, , ,"
Adventure            ",(1966)
Her safakta ölürüm,Asaf Tengiz, , ,"
Drama            ",(1966)
Hedef Ankara,Nejat Okçugil, , ,"
Adventure, Crime            ",(1966)
Hazreti Süleyman ve Saba Melikesi,Muharrem Gürses, , ,"
Drama            ",(1966)
Hazreti Ayse,Nuri Akinci, , ,"
Drama            ",(1966)
Hayatlarini kanla yazdilar,Cahit Günal, , ,"
Drama, Romance            ",(1966)
Hayat kasirgalari,Talat Gözbak, , ,"
Drama            ",(1966)
Halime'yi samanlikta vurdular,Sirri Gültekin, , ,"
Romance            ",(1966)
Günah çocugu,Ülkü Erakalin, , ,"
Drama            ",(1966)
Geceler yarim oldu,Ülkü Erakalin, , ,"
Drama, Romance            ",(1966)
Gavur dagin eskiyasi,Kayahan Arikan, , ,"
Adventure            ",(1966)
Garibim çalikusu,Abdurrahman Palay, , ,"
Romance            ",(1966)
Gaddarlar,Nazif Kurthan, , ,"
Adventure            ",(1966)
Firtina besler,Aram Gülyüz, , ,"
Adventure            ",(1966)
Çingene,Nuri Akinci, , ,"
Romance            ",(1966)
Çilgin gençlik,Ilhan Engin, , ,"
Drama            ",(1966)
Fedailer,Kayahan Arikan, , ,"
Adventure, War            ",(1966)
Fakir çocuklar,Memduh Ün, , ,"
Drama            ",(1966)
Fakir ve magrur,Mehmet Dinler, , ,"
Drama, Romance            ",(1966)
Fabrikanin soförü,Ümit Utku, , ,"
Romance            ",(1966)
Dövüsmek sart oldu,Nazmi Özer, , ,"
Adventure            ",(1966)
Dört kursun,Yilmaz Duru, , ,"
Drama            ",(1966)
Disi kartal,Yücel Uçanoglu, , ,"
Drama            ",(1966)
Dehset yaratan adam,Nejat Okçugil, , ,"
Adventure, Crime            ",(1966)
Cesur kardesler,Kemal Inci, , , ,(1966)
Can düsmani,Semih Evin, , ,"
Drama            ",(1966)
Büyük intikam,Hasan Kazankaya, , ,"
Drama            ",(1966)
Burçak tarlasi,Ümit Utku, , ,"
Drama, Romance            ",(1966)
Bu sehrin belalisi,Ertem Göreç, , ,"
Adventure, Crime            ",(1966)
Bombaci Emine,Nuri Akinci, , ,"
Drama, War            ",(1966)
Bogaziçi'nde ask,Cahit Günal, , ,"
Romance            ",(1966)
Bitmeyen çile,Arsevir Alyanak, , ,"
Drama            ",(1966)
Biraz kül biraz duman,Ertem Göreç, , ,"
Drama, Romance            ",(1966)
Bir atesim yanarim,Kenan Pars, , ,"
Drama, Romance            ",(1966)
Biçaklar fora,Hasan Kazankaya, , ,"
Adventure, Crime            ",(1966)
Beynimdeki seytan,Mümtaz Alpaslan, , ,"
Drama            ",(1966)
Bes findikçi gelin,Hulki Saner, , ,"
Comedy, Romance            ",(1966)
Zennube,Türker Inanoglu, , ,"
Drama, Romance            ",(1965)
Yumruk yumruga,Semih Evin, , ,"
Drama            ",(1965)
Ben bir kanun kaçagiyim,Orhan Elmas, , ,"
Crime, Drama            ",(1966)
Basik ökçeliler,Hasim Turyan, , ,"
Adventure            ",(1966)
Bana bela derler,Cevat Okçugil, , ,"
Adventure            ",(1966)
Asker anasi,Asaf Tengiz, , ,"
Drama            ",(1966)
Ask mücadelesi,Mehmet Bozkus, , ,"
Drama, Romance            ",(1966)
Arabaci Sabahat,Nuri Akinci, , ,"
Romance            ",(1966)
Anadolu kanunu,Hasan Kazankaya, , ,"
Drama            ",(1966)
Allahaismarladik Istanbul,Semih Evin, , ,"
Drama, War            ",(1966)
Ailenin yüz karasi,Aram Gülyüz, , ,"
Drama            ",(1966)
